gain	35	11	-84.09
gain	11	36	-92.32
gain	36	11	-91.26
gain	11	37	-83.62
gain	37	11	-85.22
gain	11	38	-89.13
gain	38	11	-87.64
gain	11	39	-92.71
gain	39	11	-93.76
gain	11	40	-77.82
gain	40	11	-81.77
gain	11	41	-79.02
gain	41	11	-77.10
gain	11	42	-85.01
gain	42	11	-82.37
gain	11	43	-77.00
gain	43	11	-72.42
gain	11	44	-82.11
gain	44	11	-79.56
gain	11	45	-84.25
gain	45	11	-75.64
gain	11	46	-62.22
gain	46	11	-60.08
gain	11	47	-82.04
gain	47	11	-74.08
gain	11	48	-88.61
gain	48	11	-88.18
gain	12	13	-70.16
gain	13	12	-68.34
gain	12	14	-82.27
gain	14	12	-76.67
gain	12	15	-80.12
gain	15	12	-80.17
gain	12	16	-77.26
gain	16	12	-74.03
gain	12	17	-80.85
gain	17	12	-77.74
gain	12	18	-95.13
gain	18	12	-93.28
gain	12	19	-81.94
gain	19	12	-86.04
gain	12	20	-92.71
gain	20	12	-93.27
gain	12	21	-75.71
gain	21	12	-72.63
gain	12	22	-91.58
gain	22	12	-96.97
gain	12	23	-88.33
gain	23	12	-91.49
gain	12	24	-88.83
gain	24	12	-86.09
gain	12	25	-65.56
gain	25	12	-62.12
gain	12	26	-88.21
gain	26	12	-87.17
gain	12	27	-82.57
gain	27	12	-80.87
gain	12	28	-88.70
gain	28	12	-84.27
gain	12	29	-84.98
gain	29	12	-86.21
gain	12	30	-79.26
gain	30	12	-77.67
gain	12	31	-82.91
gain	31	12	-74.42
gain	12	32	-85.75
gain	32	12	-83.35
gain	12	33	-83.63
gain	33	12	-88.23
gain	12	34	-83.17
gain	34	12	-84.69
gain	12	35	-83.06
gain	35	12	-80.59
gain	12	36	-79.27
gain	36	12	-79.93
gain	12	37	-71.57
gain	37	12	-74.90
gain	12	38	-84.29
gain	38	12	-84.52
gain	12	39	-78.03
gain	39	12	-80.81
gain	12	40	-80.20
gain	40	12	-85.87
gain	12	41	-91.24
gain	41	12	-91.05
gain	12	42	-79.38
gain	42	12	-78.47
gain	12	43	-86.21
gain	43	12	-83.37
gain	12	44	-80.78
gain	44	12	-79.95
gain	12	45	-77.27
gain	45	12	-70.40
gain	12	46	-85.66
gain	46	12	-85.24
gain	12	47	-79.77
gain	47	12	-73.54
gain	12	48	-64.95
gain	48	12	-66.25
gain	13	14	-80.51
gain	14	13	-76.73
gain	13	15	-73.95
gain	15	13	-75.82
gain	13	16	-73.19
gain	16	13	-71.77
gain	13	17	-82.09
gain	17	13	-80.79
gain	13	18	-85.92
gain	18	13	-85.89
gain	13	19	-69.68
gain	19	13	-75.60
gain	13	20	-84.75
gain	20	13	-87.13
gain	13	21	-81.74
gain	21	13	-80.47
gain	13	22	-84.44
gain	22	13	-91.65
gain	13	23	-78.95
gain	23	13	-83.92
gain	13	24	-80.84
gain	24	13	-79.93
gain	13	25	-67.25
gain	25	13	-65.63
gain	13	26	-75.25
gain	26	13	-76.03
gain	13	27	-76.33
gain	27	13	-76.44
gain	13	28	-84.92
gain	28	13	-82.30
gain	13	29	-63.41
gain	29	13	-66.45
gain	13	30	-56.91
gain	30	13	-57.13
gain	13	31	-79.61
gain	31	13	-72.93
gain	13	32	-82.48
gain	32	13	-81.90
gain	13	33	-76.81
gain	33	13	-83.22
gain	13	34	-87.64
gain	34	13	-90.97
gain	13	35	-73.72
gain	35	13	-73.06
gain	13	36	-64.18
gain	36	13	-66.65
gain	13	37	-80.63
gain	37	13	-85.77
gain	13	38	-73.42
gain	38	13	-75.47
gain	13	39	-58.10
gain	39	13	-62.69
gain	13	40	-75.47
gain	40	13	-82.96
gain	13	41	-81.79
gain	41	13	-83.41
gain	13	42	-77.04
gain	42	13	-77.95
gain	13	43	-77.74
gain	43	13	-76.71
gain	13	44	-72.27
gain	44	13	-73.26
gain	13	45	-84.40
gain	45	13	-79.34
gain	13	46	-83.83
gain	46	13	-85.23
gain	13	47	-79.81
gain	47	13	-75.39
gain	13	48	-66.63
gain	48	13	-69.75
gain	14	15	-85.78
gain	15	14	-91.43
gain	14	16	-71.13
gain	16	14	-73.49
